,T,TM,Tm,H,VV,V,VM,VG,RA,TS,FG,Year,Month,Day
0,10.3,17.0,6.0,89.0,0.5,5.4,14.8,39.005194805194826,0.0,0.0,1.0,2009,1,1
1,11.8,19.0,5.0,74.0,1.0,3.7,11.1,39.005194805194826,0.0,0.0,1.0,2009,1,2
2,9.6,14.0,7.0,94.0,0.3,7.2,13.0,39.005194805194826,0.0,0.0,1.0,2009,1,3
3,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,0.0,1.0,2009,1,4
4,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,5
5,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,6
6,13.6,20.0,7.0,64.0,1.9,5.4,14.8,39.005194805194826,0.0,0.0,1.0,2009,1,7
7,13.0,18.0,7.0,62.0,2.1,4.8,13.0,39.005194805194826,0.0,0.0,0.0,2009,1,8
8,13.8,19.0,7.0,71.0,1.1,5.0,11.1,39.005194805194826,0.0,0.0,1.0,2009,1,9
9,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,10
10,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,11
11,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,12
12,12.8,21.0,5.0,76.0,0.8,4.3,13.0,39.005194805194826,0.0,0.0,1.0,2009,1,13
13,14.3,23.0,7.0,65.0,1.4,8.1,14.8,39.005194805194826,0.0,0.0,1.0,2009,1,14
14,15.1,22.0,7.0,70.0,1.4,5.7,13.0,39.005194805194826,0.0,0.0,1.0,2009,1,15
15,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,16
16,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,17
17,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,1.0,2009,1,18
18,14.8,19.0,9.0,78.0,1.3,13.0,22.2,39.005194805194826,0.0,0.0,1.0,2009,1,19
19,13.5,19.0,7.0,67.0,2.1,15.2,25.9,39.005194805194826,0.0,0.0,1.0,2009,1,20
20,13.9,20.0,9.0,64.0,1.9,13.7,25.9,39.005194805194826,0.0,0.0,1.0,2009,1,21
21,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,22
22,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,23
23,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,24
24,17.4,24.0,13.0,74.0,0.8,10.0,16.5,39.005194805194826,0.0,0.0,1.0,2009,1,25
25,17.9,25.0,11.0,64.0,2.3,4.8,14.8,39.005194805194826,0.0,0.0,1.0,2009,1,26
26,17.0,23.0,11.0,61.0,2.3,9.4,20.6,39.005194805194826,0.0,0.0,1.0,2009,1,27
27,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,28
28,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,29
29,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,1,30
30,15.3,22.0,9.0,57.0,2.3,13.5,31.3,44.3,0.0,0.0,1.0,2009,1,31
31,15.2,22.0,8.0,55.0,2.4,8.1,18.3,39.005194805194826,0.0,0.0,1.0,2009,2,1
32,16.7,28.0,8.0,55.0,2.3,4.8,14.8,39.005194805194826,0.0,0.0,0.0,2009,2,2
33,18.0,26.0,11.0,55.0,1.4,3.7,13.0,39.005194805194826,0.0,0.0,1.0,2009,2,3
34,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,4
35,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,5
36,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,6
37,16.2,22.0,10.0,61.0,2.1,11.1,20.6,39.005194805194826,0.0,0.0,1.0,2009,2,7
38,15.1,22.0,8.0,62.0,2.3,7.0,18.3,39.005194805194826,0.0,0.0,1.0,2009,2,8
39,17.7,25.0,9.0,62.0,2.1,4.3,13.0,39.005194805194826,0.0,0.0,1.0,2009,2,9
40,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,2,10
41,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,11
42,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,12
43,17.8,25.0,11.0,66.0,2.4,8.5,22.2,39.005194805194826,0.0,0.0,1.0,2009,2,13
44,19.5,26.0,15.0,67.0,2.1,11.1,18.3,39.005194805194826,0.0,0.0,1.0,2009,2,14
45,16.8,21.0,12.0,70.0,2.4,12.8,22.2,39.005194805194826,0.0,0.0,1.0,2009,2,15
46,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,16
47,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,17
48,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,2,18
49,17.9,24.0,12.0,60.0,2.1,11.7,22.2,39.005194805194826,0.0,0.0,1.0,2009,2,19
50,20.4,27.0,13.0,55.0,2.7,9.8,20.6,39.005194805194826,0.0,0.0,1.0,2009,2,20
51,19.7,28.0,13.0,56.0,2.9,12.4,22.2,39.005194805194826,0.0,0.0,1.0,2009,2,21
52,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,22
53,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,23
54,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,24
55,20.9,28.0,15.0,54.0,3.4,12.6,22.2,39.005194805194826,0.0,0.0,1.0,2009,2,25
56,20.4,27.0,16.0,43.0,4.0,13.1,22.2,39.005194805194826,0.0,0.0,0.0,2009,2,26
57,20.2,26.0,13.0,45.0,3.9,15.0,24.1,39.005194805194826,0.0,0.0,0.0,2009,2,27
58,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,2,28
59,20.3,27.0,12.0,44.0,3.4,13.7,27.8,39.005194805194826,0.0,0.0,0.0,2009,3,1
60,23.8,28.0,17.0,45.0,3.2,8.9,18.3,39.005194805194826,0.0,0.0,0.0,2009,3,2
61,24.5,31.0,16.0,55.0,2.9,9.4,16.5,39.005194805194826,0.0,0.0,1.0,2009,3,3
62,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,4
63,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,3,5
64,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,6
65,23.6,30.0,18.0,42.0,4.0,13.1,22.2,39.005194805194826,0.0,0.0,0.0,2009,3,7
66,21.9,27.0,17.0,43.0,3.2,8.7,18.3,39.005194805194826,0.0,0.0,0.0,2009,3,8
67,22.4,29.0,15.0,37.0,3.7,5.7,14.8,39.005194805194826,0.0,0.0,0.0,2009,3,9
68,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,10
69,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,11
70,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,12
71,23.6,31.0,15.0,44.0,3.1,6.9,18.3,39.005194805194826,0.0,0.0,0.0,2009,3,13
72,24.4,31.0,17.0,44.0,2.6,5.7,14.8,39.005194805194826,0.0,0.0,0.0,2009,3,14
73,23.8,30.0,18.0,50.0,2.6,6.3,14.8,39.005194805194826,0.0,0.0,0.0,2009,3,15
74,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,16
75,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,17
76,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,18
77,26.9,32.0,20.0,42.0,2.3,4.6,13.0,39.005194805194826,0.0,0.0,0.0,2009,3,19
78,23.5,30.0,18.0,49.0,2.7,11.3,29.4,39.005194805194826,1.0,0.0,0.0,2009,3,20
79,24.3,29.0,19.0,49.0,3.2,8.5,16.5,39.005194805194826,0.0,0.0,0.0,2009,3,21
80,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,22
81,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,23
82,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,3,24
83,23.7,28.0,17.0,57.0,2.9,8.9,33.5,39.005194805194826,0.0,0.0,0.0,2009,3,25
84,23.7,28.0,17.0,46.0,3.1,9.3,20.6,39.005194805194826,0.0,0.0,1.0,2009,3,26
85,21.9,27.0,18.0,63.0,2.7,9.1,18.3,39.005194805194826,1.0,0.0,0.0,2009,3,27
86,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,3,28
87,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,1.0,2009,3,29
88,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,1.0,2009,3,30
89,25.2,29.0,17.0,40.0,4.5,18.7,29.4,39.005194805194826,0.0,0.0,0.0,2009,3,31
90,25.8,31.0,18.0,48.0,2.6,10.2,25.9,37.0,0.0,0.0,0.0,2009,4,1
91,28.1,33.0,22.0,40.0,3.2,6.9,18.3,39.005194805194826,0.0,0.0,0.0,2009,4,2
92,28.6,35.0,21.0,32.0,3.1,7.8,14.8,39.005194805194826,0.0,0.0,0.0,2009,4,3
93,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,4
94,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,5
95,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,0.0,0.0,2009,4,6
96,27.8,33.0,21.0,33.0,3.5,10.7,22.2,33.5,0.0,0.0,0.0,2009,4,7
97,22.7,28.0,18.0,57.0,3.7,18.3,37.0,55.4,1.0,1.0,0.0,2009,4,8
98,23.1,28.0,18.0,55.0,4.5,14.3,22.2,39.005194805194826,0.0,0.0,0.0,2009,4,9
99,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,10
100,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,11
101,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,12
102,30.2,36.0,22.0,31.0,3.2,12.4,27.8,39.005194805194826,0.0,0.0,0.0,2009,4,13
103,32.4,40.0,25.0,24.0,4.2,8.0,18.3,39.005194805194826,0.0,0.0,0.0,2009,4,14
104,31.9,38.0,25.0,24.0,3.1,8.9,20.6,39.005194805194826,0.0,0.0,0.0,2009,4,15
105,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,16
106,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,17
107,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,18
108,33.3,41.0,24.0,18.0,2.9,19.1,37.0,59.4,0.0,0.0,0.0,2009,4,19
109,33.6,39.0,25.0,22.0,2.7,13.0,27.8,37.0,0.0,0.0,0.0,2009,4,20
110,32.5,38.0,26.0,24.0,3.2,14.1,25.9,39.005194805194826,0.0,0.0,0.0,2009,4,21
111,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,22
112,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,23
113,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,24
114,29.7,35.0,22.0,17.0,3.4,13.0,29.4,40.7,0.0,0.0,0.0,2009,4,25
115,31.2,39.0,22.0,15.0,3.2,12.2,27.8,40.7,0.0,0.0,0.0,2009,4,26
116,33.4,41.0,23.0,16.0,3.5,17.2,31.3,55.4,0.0,0.0,0.0,2009,4,27
117,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,28
118,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,4,29
119,35.9,43.0,27.0,18.0,3.5,8.9,20.6,35.2,0.0,0.0,0.0,2009,5,1
120,34.7,41.0,28.0,22.0,2.4,12.0,22.2,39.005194805194826,0.0,0.0,0.0,2009,5,2
121,32.9,38.0,28.0,33.0,3.4,12.0,22.2,39.005194805194826,1.0,0.0,0.0,2009,5,3
122,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,5,4
123,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,5,5
124,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,6
125,32.8,38.0,26.0,26.0,3.7,9.6,25.9,42.4,0.0,0.0,0.0,2009,5,7
126,33.2,39.0,25.0,25.0,3.7,10.9,27.8,39.005194805194826,0.0,0.0,0.0,2009,5,8
127,34.1,39.0,27.0,25.0,3.4,10.6,24.1,37.0,0.0,0.0,0.0,2009,5,9
128,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,5,10
129,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,11
130,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,12
131,32.5,38.0,27.0,45.0,3.9,14.4,22.2,39.005194805194826,0.0,0.0,0.0,2009,5,13
132,33.8,39.0,27.0,40.0,3.5,15.2,24.1,37.0,0.0,0.0,0.0,2009,5,14
133,34.2,39.0,30.0,42.0,3.2,20.6,29.4,39.005194805194826,0.0,0.0,0.0,2009,5,15
134,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,16
135,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,17
136,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,18
137,35.1,43.0,27.0,38.0,2.4,13.1,46.5,64.8,0.0,0.0,0.0,2009,5,19
138,34.1,41.0,29.0,41.0,3.1,10.6,20.6,39.005194805194826,0.0,0.0,0.0,2009,5,20
139,36.2,41.0,31.0,45.0,2.7,9.8,16.5,39.005194805194826,0.0,0.0,0.0,2009,5,21
140,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,0.0,0.0,2009,5,22
141,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,5,23
142,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,5,24
143,31.7,37.0,26.0,44.0,4.2,14.4,29.4,33.5,0.0,1.0,0.0,2009,5,25
144,34.3,40.0,28.0,29.0,3.5,10.4,27.8,37.0,0.0,0.0,0.0,2009,5,26
145,37.0,43.0,29.0,27.0,3.2,7.2,25.9,39.005194805194826,0.0,0.0,0.0,2009,5,27
146,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,5,28
147,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,5,29
148,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,5,30
149,29.4,36.0,23.0,71.0,3.9,10.6,20.6,39.005194805194826,1.0,1.0,0.0,2009,5,31
150,32.2,37.0,26.0,51.0,2.9,8.0,14.8,39.005194805194826,0.0,0.0,0.0,2009,6,1
151,36.1,40.0,30.0,42.0,3.2,16.7,27.8,44.3,0.0,0.0,0.0,2009,6,2
152,36.6,41.0,31.0,34.0,2.7,18.1,29.4,40.7,0.0,0.0,0.0,2009,6,3
153,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,4
154,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,6,5
155,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,6
156,35.7,41.0,28.0,20.0,3.2,11.3,22.2,33.5,0.0,0.0,0.0,2009,6,7
157,35.6,42.0,27.0,17.0,3.4,9.1,25.9,39.005194805194826,0.0,0.0,0.0,2009,6,8
158,36.2,42.0,28.0,17.0,3.4,8.9,22.2,40.7,0.0,0.0,0.0,2009,6,9
159,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,0.0,0.0,2009,6,10
160,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,11
161,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,12
162,35.8,42.0,31.0,28.0,3.1,11.1,25.9,51.9,0.0,1.0,0.0,2009,6,13
163,33.6,40.0,29.0,34.0,3.1,7.8,22.2,59.4,0.0,0.0,0.0,2009,6,14
164,32.6,37.0,26.0,41.0,2.7,13.0,27.8,63.0,1.0,1.0,0.0,2009,6,15
165,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,16
166,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,17
167,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,18
168,35.4,41.0,29.0,30.0,2.9,13.3,24.1,37.0,0.0,0.0,0.0,2009,6,19
169,36.6,42.0,29.0,27.0,2.6,13.0,25.9,37.0,0.0,0.0,0.0,2009,6,20
170,37.6,44.0,30.0,20.0,4.2,12.6,22.2,37.0,0.0,0.0,0.0,2009,6,21
171,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,22
172,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,23
173,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,24
174,37.7,43.0,33.0,34.0,3.7,10.6,20.6,39.005194805194826,0.0,0.0,0.0,2009,6,25
175,38.8,43.0,33.0,36.0,3.7,10.2,20.6,33.5,0.0,0.0,0.0,2009,6,26
176,38.8,45.0,34.0,37.0,3.7,11.5,16.5,33.5,0.0,0.0,0.0,2009,6,27
177,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,6,28
178,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,6,29
179,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,6,30
180,30.8,35.0,25.0,64.0,2.9,9.1,18.3,37.0,1.0,1.0,0.0,2009,7,1
181,29.7,34.0,25.0,59.0,3.5,9.6,25.9,39.005194805194826,1.0,1.0,0.0,2009,7,2
182,31.4,36.0,28.0,56.0,3.1,7.4,22.2,37.0,0.0,0.0,0.0,2009,7,3
183,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,0.0,0.0,2009,7,4
184,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,5
185,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,6
186,35.7,41.0,30.0,43.0,3.4,10.4,18.3,39.005194805194826,0.0,0.0,0.0,2009,7,7
187,34.7,39.0,31.0,47.0,4.8,14.6,18.3,39.005194805194826,0.0,1.0,0.0,2009,7,8
188,32.3,35.0,30.0,61.0,3.9,16.3,22.2,39.005194805194826,0.0,1.0,0.0,2009,7,9
189,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,10
190,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,11
191,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,7,12
192,30.9,33.0,28.0,71.0,3.2,10.9,18.3,27.8,1.0,1.0,0.0,2009,7,13
193,30.9,37.0,28.0,70.0,2.7,7.4,22.2,39.005194805194826,0.0,0.0,0.0,2009,7,14
194,29.7,33.0,26.0,78.0,2.9,10.7,37.0,39.005194805194826,1.0,1.0,0.0,2009,7,15
195,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,16
196,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,17
197,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,1.0,0.0,2009,7,18
198,34.2,37.0,29.0,55.0,5.1,10.0,22.2,39.005194805194826,0.0,1.0,0.0,2009,7,19
199,32.7,35.0,31.0,61.0,5.6,8.5,18.3,39.005194805194826,0.0,0.0,0.0,2009,7,20
200,31.8,36.0,29.0,65.0,4.2,7.2,22.2,39.005194805194826,0.0,0.0,0.0,2009,7,21
201,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,22
202,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,1.0,1.0,0.0,2009,7,23
203,25.165874233128836,30.91529592621061,19.57083653108212,57.625,2.611963190184049,9.069555214723918,18.780598159509054,39.005194805194826,0.0,0.0,0.0,2009,7,24
204,31.4,35.0,27.0,69.0,4.7,7.6,13.0,39.005194805194826,1.0,0.0,0.0,2009,7,25
